link_id,packet_count,traffic_size_mb
1348-2,22272,1.5010986328125
1348-3,22116,1.4902610778808594
1348-4,24076,1.6267127990722656
1349-1,24264,1.6397666931152344
1349-2,22116,1.4902610778808594
1349-3,22012,1.4830093383789062
1349-4,24250,1.6387977600097656
135-1,23500,1.5866355895996094
135-2,22522,1.5185089111328125
135-3,22460,1.5141983032226562
135-4,23502,1.5867691040039062
1350-1,24354,1.6460380554199219
1350-2,22012,1.4830093383789062
1350-3,21898,1.4750900268554688
1350-4,24358,1.6463394165039062
1351-1,24450,1.6527442932128906
1351-2,21898,1.4750900268554688
1351-3,21760,1.4654769897460938
1351-4,24452,1.6528663635253906
1352-1,24566,1.6608314514160156
1352-2,21760,1.4654769897460938
1352-3,22984,1.5507011413574219
1352-4,24566,1.6608314514160156
1353-1,24694,1.6697311401367188
1353-2,22984,1.5507011413574219
1353-3,22948,1.5481948852539062
1353-4,24744,1.6731948852539062
1354-1,24564,1.6606521606445312
1354-2,22948,1.5481948852539062
1354-3,21746,1.464508056640625
1354-4,24566,1.6608085632324219
1355-1,24422,1.6507606506347656
1355-2,21746,1.464508056640625
1355-3,21910,1.4759140014648438
1355-4,24408,1.6498031616210938
1356-1,24274,1.6404685974121094
1356-2,21910,1.4759140014648438
1356-3,22062,1.4865303039550781
1356-4,24270,1.640167236328125
1357-1,24152,1.6319923400878906
1357-2,22062,1.4865303039550781
1357-3,22190,1.4954071044921875
1357-4,24146,1.6315689086914062
1358-1,24024,1.6230697631835938
1358-2,22190,1.4954071044921875
1358-3,22300,1.503082275390625
1358-4,24008,1.6219444274902344
1359-1,23894,1.6140480041503906
1359-2,22300,1.503082275390625
1359-3,22412,1.510833740234375
1359-4,23884,1.6133460998535156
136-1,23602,1.5937080383300781
136-2,22460,1.5141983032226562
136-3,22360,1.5072708129882812
136-4,23600,1.5935745239257812
1360-1,23824,1.6091346740722656
1360-2,22412,1.510833740234375
1360-3,22494,1.516571044921875
1360-4,23818,1.6087112426757812
1361-1,23712,1.6013603210449219
1361-2,22494,1.516571044921875
1361-3,22616,1.5250473022460938
1361-4,23712,1.6013717651367188
1362-1,23568,1.5913124084472656
1362-2,22616,1.5250473022460938
1362-3,22766,1.5355186462402344
1362-4,23572,1.5916023254394531
1363-1,23404,1.5798835754394531
1363-2,22766,1.5355186462402344
1363-3,22912,1.5456771850585938
1363-4,23402,1.5797386169433594
1364-1,21998,1.48199462890625
1364-2,22948,1.5481948852539062
1364-3,21996,1.4818611145019531
1364-4,22912,1.5457000732421875
1365-1,23332,1.5748939514160156
1365-2,22948,1.5481948852539062
1365-3,22858,1.541900634765625
1365-4,23330,1.5747489929199219
1366-1,23428,1.5816001892089844
1366-2,22858,1.541900634765625
1366-3,22712,1.5317306518554688
1366-4,23430,1.5817337036132812
1367-1,23604,1.5938529968261719
1367-2,22712,1.5317306518554688
1367-3,22582,1.522674560546875
1367-4,23608,1.5941314697265625
1368-1,23772,1.6055488586425781
1368-2,22582,1.522674560546875
1368-3,22402,1.5101432800292969
1368-4,23768,1.6052703857421875
1369-1,23908,1.6150169372558594
1369-2,22402,1.5101432800292969
1369-3,22212,1.4969215393066406
1369-4,23906,1.6148719787597656
137-1,23722,1.6020278930664062
137-2,22360,1.5072708129882812
137-3,22148,1.4925117492675781
137-4,23724,1.6021614074707031
1370-1,24076,1.6267127990722656
1370-2,22212,1.4969215393066406
1370-3,22054,1.4859275817871094
1370-4,24074,1.626556396484375
1371-1,24250,1.6387977600097656
1371-2,22054,1.4859275817871094
1371-3,21940,1.4779739379882812
1371-4,24250,1.6387977600097656
1372-1,24358,1.6463394165039062
1372-2,21940,1.4779739379882812
1372-3,21872,1.4732627868652344
1372-4,24354,1.6460380554199219
1373-1,24452,1.6528663635253906
1373-2,21872,1.4732627868652344
1373-3,21756,1.4651641845703125
1373-4,24450,1.6527442932128906
1374-1,24566,1.6608314514160156
1374-2,21756,1.4651641845703125
1374-3,22974,1.54998779296875
1374-4,24566,1.6608314514160156
1375-1,24744,1.6731948852539062
1375-2,22974,1.54998779296875
1375-3,23070,1.556671142578125
1375-4,24690,1.6694526672363281
1376-1,24566,1.6608085632324219
1376-2,23070,1.556671142578125
1376-3,21812,1.469085693359375
1376-4,24556,1.66009521484375
1377-1,24408,1.6498031616210938
1377-2,21812,1.469085693359375
1377-3,21948,1.4785652160644531
1377-4,24408,1.6497917175292969
1378-1,24270,1.640167236328125
1378-2,21948,1.4785652160644531
1378-3,22074,1.4873542785644531
1378-4,24266,1.6399002075195312
1379-1,24146,1.6315689086914062
1379-2,22074,1.4873542785644531
1379-3,22176,1.4944267272949219
1379-4,24146,1.6315689086914062
138-1,23918,1.6156959533691406
138-2,22148,1.4925117492675781
138-3,21960,1.4794235229492188
138-4,23916,1.6155509948730469
1380-1,24008,1.6219444274902344
1380-2,22176,1.4944267272949219
1380-3,22272,1.5011329650878906
1380-4,24004,1.6216659545898438
1381-1,23884,1.6133460998535156
1381-2,22272,1.5011329650878906
1381-3,22394,1.5095977783203125
1381-4,23886,1.6134910583496094
1382-1,23818,1.6087112426757812
1382-2,22394,1.5095977783203125
1382-3,22498,1.5168724060058594
1382-4,23816,1.6085777282714844
1383-1,23712,1.6013717651367188
1383-2,22498,1.5168724060058594
1383-3,22616,1.5250701904296875
1383-4,23712,1.6013717651367188
1384-1,23572,1.5916023254394531
1384-2,22616,1.5250701904296875
1384-3,22772,1.5359649658203125
1384-4,23570,1.5914459228515625
1385-1,23402,1.5797386169433594
1385-2,22772,1.5359649658203125
1385-3,22912,1.5457000732421875
1385-4,23402,1.5797386169433594
1386-1,21996,1.4818611145019531
1386-2,22936,1.5473709106445312
1386-3,20250,1.3603477478027344
1386-4,22926,1.5466804504394531
1387-1,23330,1.5747489929199219
1387-2,22936,1.5473709106445312
1387-3,22808,1.5384483337402344
1387-4,21520,1.4487686157226562
1388-1,23430,1.5817337036132812
1388-2,22808,1.5384483337402344
1388-3,22662,1.5282669067382812
1388-4,21648,1.4576797485351562
1389-1,23608,1.5941314697265625
1389-2,22662,1.5282669067382812
1389-3,22536,1.5194892883300781
1389-4,21834,1.4706344604492188
139-1,24086,1.62738037109375
139-2,21960,1.4794235229492188
139-3,21890,1.4745216369628906
139-4,24074,1.6265449523925781
1390-1,23768,1.6052703857421875
1390-2,22536,1.5194892883300781
1390-3,22400,1.5100212097167969
1390-4,21958,1.4792556762695312
1391-1,23906,1.6148719787597656
1391-2,22400,1.5100212097167969
1391-3,22246,1.4993057250976562
1391-4,22080,1.4877548217773438
1392-1,24074,1.626556396484375
1392-2,22246,1.4993057250976562
1392-3,22096,1.4888687133789062
1392-4,22256,1.4999961853027344
1393-1,24250,1.6387977600097656
1393-2,22096,1.4888687133789062
1393-3,21998,1.4820404052734375
1393-4,22426,1.5118141174316406
1394-1,24354,1.6460380554199219
1394-2,21998,1.4820404052734375
1394-3,21898,1.4750900268554688
1394-4,22512,1.5178413391113281
1395-1,24450,1.6527442932128906
1395-2,21898,1.4750900268554688
1395-3,21766,1.4658889770507812
1395-4,22588,1.5231094360351562
1396-1,24566,1.6608314514160156
1396-2,21766,1.4658889770507812
1396-3,23014,1.5527610778808594
1396-4,22720,1.5323219299316406
1397-1,24690,1.6694526672363281
1397-2,23014,1.5527610778808594
1397-3,22974,1.5499763488769531
1397-4,22896,1.5445518493652344
1398-1,24556,1.66009521484375
1398-2,22974,1.5499763488769531
1398-3,21792,1.4676704406738281
1398-4,22732,1.5331573486328125
1399-1,24408,1.6497917175292969
1399-2,21792,1.4676704406738281
1399-3,21934,1.4775619506835938
1399-4,22558,1.5210380554199219
14-1,21822,1.4697990417480469
14-2,21910,1.4759368896484375
14-3,24090,1.6276588439941406
14-4,22484,1.5158576965332031
140-1,24140,1.6311912536621094
140-2,21890,1.4745216369628906
140-3,21828,1.4702110290527344
140-4,24136,1.630889892578125
1400-1,24266,1.6399002075195312
1400-2,21934,1.4775619506835938
1400-3,22078,1.4876327514648438
1400-4,22450,1.5134849548339844
1401-1,24146,1.6315689086914062
1401-2,22078,1.4876327514648438
1401-3,22186,1.4951286315917969
1401-4,22376,1.5083732604980469
1402-1,24004,1.6216659545898438
1402-2,22186,1.4951286315917969
1402-3,22288,1.5022468566894531
1402-4,22270,1.5009651184082031
1403-1,23886,1.6134910583496094
1403-2,22288,1.5022468566894531
1403-3,22416,1.5111122131347656
1403-4,22122,1.4907188415527344
1404-1,23816,1.6085777282714844
1404-2,22416,1.5111122131347656
1404-3,22514,1.5179634094238281
1404-4,22028,1.4841232299804688
1405-1,23712,1.6013717651367188
1405-2,22514,1.5179634094238281
1405-3,22640,1.5267181396484375
1405-4,21928,1.4771728515625
1406-1,23570,1.5914459228515625
1406-2,22640,1.5267181396484375
1406-3,22798,1.5377464294433594
1406-4,21778,1.4667243957519531
1407-1,23402,1.5797386169433594
1407-2,22798,1.5377464294433594
1407-3,22926,1.5466804504394531
1407-4,21630,1.4564208984375
1408-1,20250,1.3603477478027344
1408-2,22848,1.54119873046875
1408-3,21958,1.4792671203613281
1408-4,22734,1.5332794189453125
1409-1,21520,1.4487686157226562
1409-2,22848,1.54119873046875
1409-3,22752,1.5345382690429688
1409-4,23308,1.5732574462890625
141-1,24206,1.6357345581054688
141-2,21828,1.4702110290527344
141-3,21666,1.4589157104492188
141-4,24204,1.6356239318847656
1410-1,21648,1.4576797485351562
1410-2,22752,1.5345382690429688
1410-3,22544,1.5200691223144531
1410-4,23476,1.5849418640136719
1411-1,21834,1.4706344604492188
1411-2,22544,1.5200691223144531
1411-3,22378,1.5085182189941406
1411-4,23680,1.59912109375
1412-1,21958,1.4792556762695312
1412-2,22378,1.5085182189941406
1412-3,22276,1.5013885498046875
1412-4,23816,1.608612060546875
1413-1,22080,1.4877548217773438
1413-2,22276,1.5013885498046875
1413-3,22162,1.4934577941894531
1413-4,23894,1.6140480041503906
1414-1,22256,1.4999961853027344
1414-2,22162,1.4934577941894531
1414-3,22024,1.4838790893554688
1414-4,24008,1.6219902038574219
1415-1,22426,1.5118141174316406
1415-2,22024,1.4838790893554688
1415-3,21896,1.474945068359375
1415-4,24174,1.6335296630859375
1416-1,22512,1.5178413391113281
1416-2,21896,1.474945068359375
1416-3,21802,1.4684066772460938
1416-4,24298,1.6421737670898438
1417-1,22588,1.5231094360351562
1417-2,21802,1.4684066772460938
1417-3,21708,1.4618339538574219
1417-4,24384,1.6481895446777344
1418-1,22720,1.5323219299316406
1418-2,21708,1.4618339538574219
1418-3,22910,1.5455436706542969
1418-4,24484,1.6551742553710938
1419-1,22896,1.5445518493652344
1419-2,22910,1.5455436706542969
1419-3,22990,1.5511360168457031
1419-4,24594,1.66278076171875
142-1,24384,1.6481552124023438
142-2,21666,1.4589157104492188
142-3,22784,1.5367889404296875
142-4,24380,1.64788818359375
1420-1,22732,1.5331573486328125
1420-2,22990,1.5511360168457031
1420-3,21696,1.4610099792480469
1420-4,24482,1.6549835205078125
1421-1,22558,1.5210380554199219
1421-2,21696,1.4610099792480469
1421-3,21878,1.4736862182617188
1421-4,24320,1.6437110900878906
1422-1,22450,1.5134849548339844
1422-2,21878,1.4736862182617188
1422-3,22022,1.4837226867675781
1422-4,24198,1.635223388671875
1423-1,22376,1.5083732604980469
1423-2,22022,1.4837226867675781
1423-3,22088,1.4883232116699219
1423-4,24100,1.6283950805664062
1424-1,22270,1.5009651184082031
1424-2,22088,1.4883232116699219
1424-3,22158,1.4932136535644531
1424-4,23980,1.6199951171875
1425-1,22122,1.4907188415527344
1425-2,22158,1.4932136535644531
1425-3,22276,1.5013771057128906
1425-4,23852,1.6111297607421875
1426-1,22028,1.4841232299804688
1426-2,22276,1.5013771057128906
1426-3,22406,1.5104560852050781
1426-4,23722,1.60205078125
1427-1,21928,1.4771728515625
1427-2,22406,1.5104560852050781
1427-3,22502,1.5171279907226562
1427-4,23578,1.5920486450195312
1428-1,21778,1.4667243957519531
1428-2,22502,1.5171279907226562
1428-3,22610,1.524658203125
1428-4,23422,1.5811538696289062
1429-1,21630,1.4564208984375
1429-2,22610,1.524658203125
1429-3,22734,1.5332794189453125
1429-4,23296,1.5723991394042969
143-1,24596,1.66290283203125
143-2,22784,1.5367889404296875
143-3,22874,1.5430259704589844
143-4,24552,1.65985107421875
1430-1,21958,1.4792671203613281
1430-2,22902,1.5449752807617188
1430-3,21910,1.4759254455566406
1430-4,22864,1.5423469543457031
1431-1,23308,1.5732574462890625
1431-2,22902,1.5449752807617188
1431-3,22784,1.5367546081542969
1431-4,23266,1.5703392028808594
1432-1,23476,1.5849418640136719
1432-2,22784,1.5367546081542969
1432-3,22586,1.5229759216308594
1432-4,23414,1.5806083679199219
1433-1,23680,1.59912109375
1433-2,22586,1.5229759216308594
1433-3,22430,1.5121269226074219
1433-4,23602,1.5937080383300781
1434-1,23816,1.608612060546875
1434-2,22430,1.5121269226074219
1434-3,22326,1.5048751831054688
1434-4,23742,1.60345458984375
1435-1,23894,1.6140480041503906
1435-2,22326,1.5048751831054688
1435-3,22200,1.4961204528808594
1435-4,23828,1.6094474792480469
1436-1,24008,1.6219902038574219
1436-2,22200,1.4961204528808594
1436-3,22064,1.486663818359375
1436-4,23968,1.6191940307617188
1437-1,24174,1.6335296630859375
1437-2,22064,1.486663818359375
1437-3,21946,1.4784202575683594
1437-4,24150,1.6318473815917969
1438-1,24298,1.6421737670898438
1438-2,21946,1.4784202575683594
1438-3,21854,1.472015380859375
1438-4,24278,1.6408042907714844
1439-1,24384,1.6481895446777344
1439-2,21854,1.472015380859375
1439-3,21744,1.4643402099609375
1439-4,24366,1.6469192504882812
144-1,24412,1.6501274108886719
144-2,22874,1.5430259704589844
144-3,21640,1.457122802734375
144-4,24406,1.6496925354003906
1440-1,24484,1.6551742553710938
1440-2,21744,1.4643402099609375
1440-3,22996,1.5515251159667969
1440-4,24482,1.6550178527832031
1441-1,24594,1.66278076171875
1441-2,22996,1.5515251159667969
1441-3,22948,1.5481948852539062
1441-4,24650,1.6666679382324219
1442-1,24482,1.6549835205078125
1442-2,22948,1.5481948852539062
1442-3,21712,1.4621353149414062
1442-4,24482,1.6549949645996094
1443-1,24320,1.6437110900878906
1443-2,21712,1.4621353149414062
1443-3,21862,1.4725837707519531
1443-4,24320,1.6437225341796875
1444-1,24198,1.635223388671875
1444-2,21862,1.4725837707519531
1444-3,21976,1.4805488586425781
1444-4,24194,1.6349334716796875
1445-1,24100,1.6283950805664062
1445-2,21976,1.4805488586425781
1445-3,22060,1.4863853454589844
1445-4,24086,1.6274261474609375
1446-1,23980,1.6199951171875
1446-2,22060,1.4863853454589844
1446-3,22162,1.4935035705566406
1446-4,23972,1.6194267272949219
1447-1,23852,1.6111297607421875
1447-2,22162,1.4935035705566406
1447-3,22330,1.5051422119140625
1447-4,23834,1.6098823547363281
1448-1,23722,1.60205078125
1448-2,22330,1.5051422119140625
1448-3,22504,1.5173072814941406
1448-4,23716,1.6016273498535156
1449-1,23578,1.5920486450195312
1449-2,22504,1.5173072814941406
1449-3,22636,1.5264739990234375
1449-4,23574,1.5917701721191406
145-1,24250,1.6388206481933594
145-2,21640,1.457122802734375
145-3,21802,1.4684295654296875
145-4,24248,1.6386642456054688
1450-1,23422,1.5811538696289062
1450-2,22636,1.5264739990234375
1450-3,22766,1.535552978515625
1450-4,23410,1.5803184509277344
1451-1,23296,1.5723991394042969
1451-2,22766,1.535552978515625
1451-3,22864,1.5423469543457031
1451-4,23286,1.5717086791992188
1452-1,21910,1.4759254455566406
1452-2,22920,1.5462455749511719
1452-3,21910,1.4759254455566406
1452-4,22866,1.5424919128417969
1453-1,23266,1.5703392028808594
1453-2,22920,1.5462455749511719
1453-3,22804,1.5381813049316406
1453-4,23262,1.5700607299804688
1454-1,23414,1.5806083679199219
1454-2,22804,1.5381813049316406
1454-3,22600,1.5239906311035156
1454-4,23410,1.5803413391113281
1455-1,23602,1.5937080383300781
1455-2,22600,1.5239906311035156
1455-3,22440,1.5128402709960938
1455-4,23604,1.593841552734375
1456-1,23742,1.60345458984375
1456-2,22440,1.5128402709960938
1456-3,22338,1.5057220458984375
1456-4,23740,1.6033210754394531
1457-1,23828,1.6094474792480469
1457-2,22338,1.5057220458984375
1457-3,22214,1.4970893859863281
1457-4,23830,1.6095924377441406
1458-1,23968,1.6191940307617188
1458-2,22214,1.4970893859863281
1458-3,22080,1.4877662658691406
1458-4,23964,1.6189155578613281
1459-1,24150,1.6318473815917969
1459-2,22080,1.4877662658691406
1459-3,21944,1.4782752990722656
1459-4,24142,1.6312904357910156
146-1,24132,1.6305770874023438
146-2,21802,1.4684295654296875
146-3,21880,1.4738655090332031
146-4,24132,1.6305770874023438
1460-1,24278,1.6408042907714844
1460-2,21944,1.4782752990722656
1460-3,21826,1.4700660705566406
1460-4,24274,1.6405029296875
1461-1,24366,1.6469192504882812
1461-2,21826,1.4700660705566406
1461-3,21680,1.4598617553710938
1461-4,24364,1.6467971801757812
1462-1,24482,1.6550178527832031
1462-2,21680,1.4598617553710938
1462-3,22878,1.543304443359375
1462-4,24472,1.654327392578125
1463-1,24650,1.6666679382324219
1463-2,22878,1.543304443359375
1463-3,22966,1.5494308471679688
1463-4,24588,1.6623573303222656
1464-1,24482,1.6549949645996094
1464-2,22966,1.5494308471679688
1464-3,21702,1.4614219665527344
1464-4,24476,1.6545600891113281
1465-1,24320,1.6437225341796875
1465-2,21702,1.4614219665527344
1465-3,21880,1.4738197326660156
1465-4,24320,1.6437110900878906
1466-1,24194,1.6349334716796875
1466-2,21880,1.4738197326660156
1466-3,22052,1.4858169555664062
1466-4,24190,1.6346664428710938
1467-1,24086,1.6274261474609375
1467-2,22052,1.4858169555664062
1467-3,22138,1.4918098449707031
1467-4,24084,1.6272926330566406
1468-1,23972,1.6194267272949219
1468-2,22138,1.4918098449707031
1468-3,22238,1.4988059997558594
1468-4,23972,1.6194267272949219
1469-1,23834,1.6098823547363281
1469-2,22238,1.4988059997558594
1469-3,22370,1.5079383850097656
1469-4,23834,1.6098823547363281
147-1,24068,1.6261672973632812
147-2,21880,1.4738655090332031
147-3,21962,1.4795112609863281
147-4,24068,1.6261672973632812
1470-1,23716,1.6016273498535156
1470-2,22370,1.5079383850097656
1470-3,22518,1.5182762145996094
1470-4,23714,1.6014938354492188
1471-1,23574,1.5917701721191406
1471-2,22518,1.5182762145996094
1471-3,22618,1.5252265930175781
1471-4,23568,1.5913581848144531
1472-1,23410,1.5803184509277344
1472-2,22618,1.5252265930175781
1472-3,22756,1.5348625183105469
1472-4,23408,1.5801734924316406
1473-1,23286,1.5717086791992188
1473-2,22756,1.5348625183105469
1473-3,22866,1.5424919128417969
1473-4,23286,1.5717086791992188
1474-1,21910,1.4759254455566406
1474-2,22942,1.547760009765625
1474-3,20222,1.3583984375
1474-4,22884,1.5437393188476562
1475-1,23262,1.5700607299804688
1475-2,22942,1.547760009765625
1475-3,22840,1.5406646728515625
1475-4,21516,1.4484901428222656
1476-1,23410,1.5803413391113281
1476-2,22840,1.5406646728515625
1476-3,22632,1.5262069702148438
1476-4,21664,1.4587936401367188
1477-1,23604,1.593841552734375
1477-2,22632,1.5262069702148438
1477-3,22444,1.5131301879882812
1477-4,21842,1.47119140625
1478-1,23740,1.6033210754394531
1478-2,22444,1.5131301879882812
1478-3,22310,1.5037956237792969
1478-4,21970,1.4800910949707031
1479-1,23830,1.6095924377441406
1479-2,22310,1.5037956237792969
1479-3,22152,1.4927902221679688
1479-4,22076,1.4874649047851562
148-1,23910,1.6151504516601562
148-2,21962,1.4795112609863281
148-3,22154,1.4929008483886719
148-4,23908,1.6150169372558594
1480-1,23964,1.6189155578613281
1480-2,22152,1.4927902221679688
1480-3,22026,1.4840240478515625
1480-4,22242,1.4990272521972656
1481-1,24142,1.6312904357910156
1481-2,22026,1.4840240478515625
1481-3,21914,1.4762039184570312
1481-4,22416,1.5111236572265625
1482-1,24274,1.6405029296875
1482-2,21914,1.4762039184570312
1482-3,21834,1.4706230163574219
1482-4,22504,1.5172843933105469
1483-1,24364,1.6467971801757812
1483-2,21834,1.4706230163574219
1483-3,21732,1.4635162353515625
1483-4,22594,1.5235443115234375
1484-1,24472,1.654327392578125
1484-2,21732,1.4635162353515625
1484-3,22998,1.5516700744628906
1484-4,22732,1.5331573486328125
1485-1,24588,1.6623573303222656
1485-2,22998,1.5516700744628906
1485-3,22950,1.54833984375
1485-4,22898,1.5446853637695312
1486-1,24476,1.6545600891113281
1486-2,22950,1.54833984375
1486-3,21718,1.4625473022460938
1486-4,22728,1.5328788757324219
1487-1,24320,1.6437110900878906
1487-2,21718,1.4625473022460938
1487-3,21864,1.4726943969726562
1487-4,22584,1.5228538513183594
1488-1,24190,1.6346664428710938
1488-2,21864,1.4726943969726562
1488-3,22018,1.4834327697753906
1488-4,22482,1.5157127380371094
1489-1,24084,1.6272926330566406
1489-2,22018,1.4834327697753906
1489-3,22116,1.4902496337890625
1489-4,22404,1.5103225708007812
149-1,23696,1.6003036499023438
149-2,22154,1.4929008483886719
149-3,22342,1.5059547424316406
149-4,23700,1.6005706787109375
1490-1,23972,1.6194267272949219
1490-2,22116,1.4902496337890625
1490-3,22232,1.4983596801757812
1490-4,22278,1.5015220642089844
1491-1,23834,1.6098823547363281
1491-2,22232,1.4983596801757812
1491-3,22364,1.5075035095214844
1491-4,22104,1.4894599914550781
1492-1,23714,1.6014938354492188
1492-2,22364,1.5075035095214844
1492-3,22518,1.5182762145996094
1492-4,21980,1.4807815551757812
1493-1,23568,1.5913581848144531
1493-2,22518,1.5182762145996094
1493-3,22630,1.5260505676269531
1493-4,21864,1.47271728515625
1494-1,23408,1.5801734924316406
1494-2,22630,1.5260505676269531
1494-3,22770,1.5358314514160156
1494-4,21734,1.4636497497558594
1495-1,23286,1.5717086791992188
1495-2,22770,1.5358314514160156
1495-3,22884,1.5437393188476562
1495-4,21594,1.4539146423339844
1496-1,20222,1.3583984375
1496-2,22776,1.5361976623535156
1496-3,21826,1.4700660705566406
1496-4,22716,1.5320320129394531
1497-1,21516,1.4484901428222656
1497-2,22776,1.5361976623535156
1497-3,22656,1.5278434753417969
1497-4,23154,1.5625190734863281
1498-1,21664,1.4587936401367188
1498-2,22656,1.5278434753417969
1498-3,22454,1.5137748718261719
1498-4,23290,1.5719871520996094
1499-1,21842,1.47119140625
1499-2,22454,1.5137748718261719
1499-3,22328,1.5049972534179688
1499-4,23512,1.5874481201171875
15-1,21910,1.4759368896484375
15-2,21942,1.4781303405761719
15-3,24048,1.624786376953125
15-4,22406,1.5104560852050781
150-1,23594,1.5931396484375
150-2,22342,1.5059547424316406
150-3,22434,1.5123825073242188
150-4,23592,1.5930061340332031
1500-1,21970,1.4800910949707031
1500-2,22328,1.5049972534179688
1500-3,22258,1.5001296997070312
1500-4,23632,1.5958137512207031
1501-1,22076,1.4874649047851562
1501-2,22258,1.5001296997070312
1501-3,22098,1.489013671875
1501-4,23742,1.6034660339355469
1502-1,22242,1.4990272521972656
1502-2,22098,1.489013671875
1502-3,21910,1.4759483337402344
1502-4,23926,1.616241455078125
1503-1,22416,1.5111236572265625
1503-2,21910,1.4759483337402344
1503-3,21788,1.467437744140625
1503-4,24102,1.6284942626953125
1504-1,22504,1.5172843933105469
1504-2,21788,1.467437744140625
1504-3,21716,1.4623908996582031
1504-4,24178,1.6337966918945312
1505-1,22594,1.5235443115234375
1505-2,21716,1.4623908996582031
1505-3,21646,1.4575004577636719
1505-4,24206,1.6357917785644531
1506-1,22732,1.5331573486328125
1506-2,21646,1.4575004577636719
1506-3,22852,1.5415000915527344
1506-4,24290,1.6416397094726562
1507-1,22898,1.5446853637695312
1507-2,22852,1.5415000915527344
1507-3,22878,1.543304443359375
1507-4,24454,1.6530227661132812
1508-1,22728,1.5328788757324219
1508-2,22878,1.543304443359375
1508-3,21580,1.4529342651367188
1508-4,24366,1.6468963623046875
1509-1,22584,1.5228538513183594
1509-2,21580,1.4529342651367188
1509-3,21776,1.4665908813476562
1509-4,24212,1.6361808776855469
151-1,23514,1.5875930786132812
151-2,22434,1.5123825073242188
151-3,22494,1.5165596008300781
151-4,23514,1.5875930786132812
1510-1,22482,1.5157127380371094
1510-2,21776,1.4665908813476562
1510-3,21898,1.4751129150390625
1510-4,24074,1.6265792846679688
1511-1,22404,1.5103225708007812
1511-2,21898,1.4751129150390625
1511-3,21948,1.4785652160644531
1511-4,23982,1.6201629638671875
1512-1,22278,1.5015220642089844
1512-2,21948,1.4785652160644531
1512-3,22072,1.4872093200683594
1512-4,23878,1.6129112243652344
1513-1,22104,1.4894599914550781
1513-2,22072,1.4872093200683594
1513-3,22272,1.5010757446289062
1513-4,23712,1.6014060974121094
1514-1,21980,1.4807815551757812
1514-2,22272,1.5010757446289062
1514-3,22424,1.5116920471191406
1514-4,23590,1.5928840637207031
1515-1,21864,1.47271728515625
1515-2,22424,1.5116920471191406
1515-3,22522,1.5185432434082031
1515-4,23476,1.584930419921875
1516-1,21734,1.4636497497558594
1516-2,22522,1.5185432434082031
1516-3,22590,1.5232772827148438
1516-4,23342,1.5755615234375
1517-1,21594,1.4539146423339844
1517-2,22590,1.5232772827148438
1517-3,22716,1.5320320129394531
1517-4,23192,1.5651588439941406
1518-1,21826,1.4700660705566406
1518-2,22894,1.5444297790527344
1518-3,21748,1.464630126953125
1518-4,22806,1.5383148193359375
1519-1,23154,1.5625190734863281
1519-2,22894,1.5444297790527344
1519-3,22760,1.53509521484375
1519-4,23088,1.5579414367675781
152-1,23382,1.5783920288085938
152-2,22494,1.5165596008300781
152-3,22650,1.5274314880371094
152-4,23378,1.5781021118164062
1520-1,23290,1.5719871520996094
1520-2,22760,1.53509521484375
1520-3,22504,1.51727294921875
1520-4,23248,1.5690574645996094
1521-1,23512,1.5874481201171875
1521-2,22504,1.51727294921875
1521-3,22336,1.5055656433105469
1521-4,23482,1.5853652954101562
1522-1,23632,1.5958137512207031
1522-2,22336,1.5055656433105469
1522-3,22246,1.4992942810058594
1522-4,23616,1.5946884155273438
1523-1,23742,1.6034660339355469
1523-2,22246,1.4992942810058594
1523-3,22084,1.4880332946777344
1523-4,23730,1.602630615234375
1524-1,23926,1.616241455078125
1524-2,22084,1.4880332946777344
1524-3,21910,1.4759254455566406
1524-4,23904,1.614715576171875
1525-1,24102,1.6284942626953125
1525-2,21910,1.4759254455566406
1525-3,21808,1.4688072204589844
1525-4,24074,1.6265449523925781
1526-1,24178,1.6337966918945312
1526-2,21808,1.4688072204589844
1526-3,21748,1.4646072387695312
1526-4,24152,1.6320152282714844
1527-1,24206,1.6357917785644531
1527-2,21748,1.4646072387695312
1527-3,21684,1.460174560546875
1527-4,24184,1.6342315673828125
1528-1,24290,1.6416397094726562
1528-2,21684,1.460174560546875
1528-3,22898,1.544708251953125
1528-4,24296,1.6420402526855469
1529-1,24454,1.6530227661132812
1529-2,22898,1.544708251953125
1529-3,22826,1.5396842956542969
1529-4,24504,1.6564979553222656
153-1,23206,1.5661506652832031
153-2,22650,1.5274314880371094
153-3,22818,1.5391159057617188
153-4,23206,1.5661506652832031
1530-1,24366,1.6468963623046875
1530-2,22826,1.5396842956542969
1530-3,21618,1.4555854797363281
1530-4,24366,1.6469192504882812
1531-1,24212,1.6361808776855469
1531-2,21618,1.4555854797363281
1531-3,21834,1.4706001281738281
1531-4,24206,1.6357917785644531
1532-1,24074,1.6265792846679688
1532-2,21834,1.4706001281738281
1532-3,21958,1.479278564453125
1532-4,24066,1.6259880065917969
1533-1,23982,1.6201629638671875
1533-2,21958,1.479278564453125
1533-3,21990,1.4814834594726562
1533-4,23984,1.6203079223632812
1534-1,23878,1.6129112243652344
1534-2,21990,1.4814834594726562
1534-3,22084,1.4880447387695312
1534-4,23880,1.6130447387695312
1535-1,23712,1.6014060974121094
1535-2,22084,1.4880447387695312
1535-3,22246,1.4992713928222656
